newton essai-limites;densite sigma 0.02 s 0.022099;2D;1;120;62.304;9.895162e-01;1.191469e-03
newton essai-limites;densite sigma 0.02 s 0.022099;2D;2;122;63.335;9.820961e-01;1.155148e-03
newton essai-limites;densite sigma 0.02 s 0.022099;2D;3;124;64.325;9.083464e-01;1.090180e-03
newton essai-limites;densite sigma 0.02 s 0.022099;2D;4;126;65.267;9.653883e-01;9.735231e-04
newton essai-limites;densite sigma 0.02 s 0.022099;2D;5;128;66.230;9.618066e-01;8.566933e-04
newton essai-limites;densite sigma 0.02 s 0.022099;2D;6;130;67.193;9.452313e-01;6.364883e-04
newton essai-limites;densite sigma 0.02 s 0.022099;2D;7;132;68.122;9.528447e-01;4.809174e-04
newton essai-limites;densite sigma 0.02 s 0.022099;2D;8;134;69.081;8.997505e-01;3.141781e-04
newton essai-limites;densite sigma 0.02 s 0.022099;2D;9;136;70.007;2.200923e+00;2.492379e-04
newton essai-limites;densite sigma 0.02 s 0.022099;2D;10;137;70.640;2.446812e+00;3.839452e-05
newton essai-limites;densite sigma 0.02 s 0.022099;2D;11;139;71.670;7.512799e-01;1.707907e-05
newton essai-limites;densite sigma 0.02 s 0.022099;2D;12;140;72.349;1.919996e-01;3.130913e-06
newton essai-limites;densite sigma 0.02 s 0.022099;2D;13;141;72.981;1.901921e-02;2.516552e-07
newton essai-limites;densite sigma 0.02 s 0.022099;2D;14;142;73.682;3.145570e-04;3.760884e-09
newton essai-limites;densite sigma 0.02 s 0.022099;2D;15;143;74.201;8.207742e-08;9.959088e-13
newton essai-limites;densite sigma 0.02 s 0.0156265;2D;0;144;74.506;9.802866e-01;9.421642e-04
newton essai-limites;densite sigma 0.02 s 0.0156265;2D;1;146;75.435;9.626921e-01;8.778652e-04
newton essai-limites;densite sigma 0.02 s 0.0156265;2D;2;148;76.432;9.012083e-01;8.102504e-04
newton essai-limites;densite sigma 0.02 s 0.0156265;2D;3;150;77.440;8.836171e-01;7.692103e-04
newton essai-limites;densite sigma 0.02 s 0.0156265;2D;4;152;78.427;1.495273e+00;5.158154e-04
newton essai-limites;densite sigma 0.02 s 0.0156265;2D;5;154;79.398;1.370113e+00;4.717808e-04
newton essai-limites;densite sigma 0.02 s 0.0156265;2D;6;156;80.408;7.956735e-01;2.619238e-04
newton essai-limites;densite sigma 0.02 s 0.0156265;2D;7;158;81.382;8.576227e-01;1.799754e-04
newton essai-limites;densite sigma 0.02 s 0.0156265;2D;8;160;82.401;9.762630e-01;1.056258e-04
newton essai-limites;densite sigma 0.02 s 0.0156265;2D;9;161;83.080;2.853338e-01;6.213162e-06
newton essai-limites;densite sigma 0.02 s 0.0156265;2D;10;162;83.752;8.481180e-02;1.235218e-06
newton essai-limites;densite sigma 0.02 s 0.0156265;2D;11;163;84.448;4.111735e-03;6.825011e-08
newton essai-limites;densite sigma 0.02 s 0.0156265;2D;12;164;85.106;3.212566e-05;4.315648e-10
newton essai-limites;densite sigma 0.02 s 0.0156265;2D;13;165;85.649;1.873837e-09;4.239934e-14
newton essai-limites;densite sigma 0.02 s 0.0110497;2D;0;166;85.986;9.343422e-01;6.624678e-04
newton essai-limites;densite sigma 0.02 s 0.0110497;2D;1;168;86.896;8.886332e-01;5.670278e-04
newton essai-limites;densite sigma 0.02 s 0.0110497;2D;2;170;87.923;8.840702e-01;5.305427e-04
newton essai-limites;densite sigma 0.02 s 0.0110497;2D;3;172;88.966;5.813478e-01;4.116887e-04
newton essai-limites;densite sigma 0.02 s 0.0110497;2D;4;174;90.006;5.133281e-01;2.262541e-04
newton essai-limites;densite sigma 0.02 s 0.0110497;2D;5;176;91.083;8.110825e-01;4.472506e-05
newton essai-limites;densite sigma 0.02 s 0.0110497;2D;6;177;91.776;9.006097e-02;2.007654e-06
newton essai-limites;densite sigma 0.02 s 0.0110497;2D;7;178;92.472;8.027948e-03;1.198482e-07
newton essai-limites;densite sigma 0.02 s 0.0110497;2D;8;179;93.192;1.065258e-04;1.311210e-09
newton essai-limites;densite sigma 0.02 s 0.0110497;2D;9;180;93.759;1.881402e-08;2.321193e-13
newton essai-limites;densite sigma 0.02 s 0.0078134;2D;0;181;94.096;8.153178e-01;4.232910e-04
newton essai-limites;densite sigma 0.02 s 0.0078134;2D;1;183;95.054;8.074879e-01;3.474890e-04
newton essai-limites;densite sigma 0.02 s 0.0078134;2D;2;185;96.165;1.287344e+00;6.534471e-05
